Name,Type,Cuisine,Address,District,Rating,Average
Co_Mai_-_Bun_Nuoc_Leo_Soc_Trang,Bistro,Vietnamese,35_Duong_So_6,Binh_Chanh,3.35,35000
Oc_Trung_-_Pham_Hung,Bistro,Vietnamese,"C9/10_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.35,105000
Quan_Bia_Goc_Viet_-_Duong_So_9,Bistro,Vietnamese,66_Duong_So_9,Binh_Chanh,3.9,165000
Vi_Anh_2_-_Com_Ga_Xoi_Mo_&_Hu_Tieu_Nam_Vang,Bistro,Vietnamese,"34_Duong_So_10,_KDC_Binh_Hung",Binh_Chanh,3.2,37500
Ngoc_Lan_-_Chao_&_Goi_Vit,Bistro,Vietnamese,C3/12_Pham_Hung,Binh_Chanh,4.1,50000
Pho_Ngoc_-_Quach_Dieu,Bistro,Vietnamese,F12/2_Quach_Dieu,Binh_Chanh,3.3,35000
Quan_Nhau_Binh_Dan_404,Bistro,Vietnamese,110_Duong_So_9A,Binh_Chanh,3.95,115000
Hong_Phat_2_-_Hu_Tieu_Nam_Vang,Bistro,Vietnamese,"C3/26_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.15,35000
Pho_Bac_Hai_Ha_Noi_-_Pham_Hung,Bistro,Vietnamese,"C3/17_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.15,32500
Thanh_-_Pho_&_Bun_Bo_Hue,Bistro,Vietnamese,A12/12_Quoc_Lo_50,Binh_Chanh,3.15,32500
Ngan_-_Pho_Bo_Kho,Bistro,Vietnamese,A15/11_Quoc_Lo_50,Binh_Chanh,3.15,32500
Ga_Ta_Hoi_An_-_Kinh_Duong_Vuong,Bistro,Vietnamese,"53/8A_An_Phu_Tay,_X._Hung_Long",Binh_Chanh,3.15,65000
Thuan_Ky_Mi_Gia,Bistro,Chinese,"26_Duong_So_18,_Khu_Dan_Cu_Him_Lam",Binh_Chanh,4.3,41000
Bun_Cha_Ca_Nha_Trang_Bien_Nho,Bistro,Vietnamese,"A10/27Y_Duong_So_1,_KDC_Binh_Hung,_Xa_Binh_Hung",Binh_Chanh,3.65,41000
Pho_Nguyen_-_Quoc_Lo_50,Bistro,Vietnamese,17/24_Quoc_Lo_50,Binh_Chanh,3.35,38500
7_Days_Coffee,Cafe,Vietnamese,"30_Duong_So_5,_Xa_Binh_Hung",Binh_Chanh,3.85,55000
"Ngoc_Dung_-_Bun,_Hu_Tieu_&_Hoanh_Thanh",Bistro,Vietnamese,"C3/16A_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.6,37500
Com_Chay_Cha_Bong_Tien_Vua_-_Shop_Online,Restaurant,Vietnamese,"KDC_Binh_Hung,_6_Duong_So_9",Binh_Chanh,3.6,40000
Quan_Com_Viet_Hoa,Bistro,Vietnamese,"A6/A11_Quoc_Lo_50,_Xa._Binh_Hung",Binh_Chanh,4.3,47500
Way_Coffee_-_Duong_So_5,Cafe,Vietnamese,30_Duong_So_5,Binh_Chanh,3.35,47500
Banh_Trang_Gao_Que_Toi_-_Shop_Online,Restaurant,Vietnamese,"D12_Le_Thi_Dung,_Xa_Vinh_Loc_A",Binh_Chanh,3.4,37500
Ga_Ran_Chicken_Plus_-_Pham_Hung,Bistro,Vietnamese,"C4_-_36_Pham_Hung,_X._Binh_Hung",Binh_Chanh,5,127000
Vinh_Loc_Quan_-_Lau_&_Dac_San_Dong_Que,Bistro,Vietnamese,"52_Huong_Lo_80,_Xa_Vinh_Loc_A",Binh_Chanh,3.9,292500
"Mi_Cay,_Tra_Sua_&_An_Vat",Bistro,Vietnamese,216B/7_An_Phu_Tay,Binh_Chanh,3.9,42500
Ga_Ta_Tam_Ky_-_Pham_Hung,Bistro,Vietnamese,"C3/4_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.9,142500
"Quan_An_24h_-_Bun_Cha,_Bun_Bo_&_Giai_Khat",Bistro,Vietnamese,79_Duong_So_8,Binh_Chanh,3.2,92500
An_Vat_Dong_Gia_35K_-_Shop_Online,Restaurant,Vietnamese,"E1_Quach_Dieu,_Xa_Vinh_Loc_A",Binh_Chanh,4.55,67500
Shu_Shi_-_Mi_Cay_7_Cap_Do,Bistro,Vietnamese,"1A60/1_Tran_Van_Giau,_Xa_Pham_Van_Hai",Binh_Chanh,2.9,40000
Lau_Bo_80_-_Vo_Van_Van,Bistro,Vietnamese,"C7/28_Vo_Van_Van,_Ap_3,_Xa_Vinh_Loc_B",Binh_Chanh,3.3,117500
Rau_Cau_Dua_-_Vo_Van_Van,Restaurant,Vietnamese,"B8/15_Vo_Van_Van,_Xa_Vinh_Loc_B",Binh_Chanh,3.95,35000
Bun_Bo_Van_Thinh_-_Tan_Tuc,Bistro,Vietnamese,"C12/18A_Tan_Tuc,_TT._Tan_Tuc",Binh_Chanh,3.15,42500
Banh_Pia_Soc_Trang,Bakery,Vietnamese,A11/11A_Quoc_Lo_50,Binh_Chanh,3.15,52500
"Phuc_Ky_-_Com_Ga,_Hu_Tieu_&_Nui",Bistro,Vietnamese,"C4/34_Pham_Hung,_P._Binh_Hung",Binh_Chanh,3.25,46000
Juicci_-_Nuoc_Ep_Trai_Cay_-_Satra_Pham_Hung,Cafe,Vietnamese,"Satra_Pham_Hung,_C6/27_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4.15,43000
Hoa_Dang_Tuu_Phung,Bistro,Vietnamese,"C19/11A_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.4,169000
Dac_San_Da_Lat_-_Shop_Online_-_Pham_Hung,Restaurant,Vietnamese,"C4/14D2_Pham_Hung,_P._Binh_Hung",Binh_Chanh,3.3,43000
Bep_Anh_Hao_-_Com_Nieu,Bistro,Vietnamese,"Block_A_EhomeS_Duong_So_1,_Xa_Binh_Hung",Binh_Chanh,3.7,79500
The_Coffee_House_-_Saigon_Mia,Cafe,Vietnamese,"Tang_Tret,_Khu_Can_Ho_Cao_Cap_Saigon_Mia,_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,4.5,52000
Nha_Hang_112_-_Oc_&_Hai_San,Restaurant,Vietnamese,"112_Duong_9A,_Khu_Dan_Cu_Trung_Son",Binh_Chanh,4.15,195000
Kimchi_Su_Hao,Bistro,Korean,Duong_C5/22,Binh_Chanh,3.6,60000
"Xuan_Hoa_Quan_-_Bo_Kho,_Banh_Canh_&_Bun_Rieu",Bistro,Vietnamese,"B005_Ehomes,_Nguyen_Van_Linh,_Xa_Binh_Hung",Binh_Chanh,4.75,40000
Phuc_-_Bo_To_Cu_Chi,Bistro,Vietnamese,31_Duong_So_4,Binh_Chanh,3.2,130000
Banh_Xeo_&_Banh_Khot_-_Chu_Tam_Mien_Tay,Bistro,Vietnamese,"31_Duong_So_10,_Xa_Phong_Phu",Binh_Chanh,4.6,50000
Pho_Phuong_Bac,Bistro,Vietnamese,"53_Duong_So_5,_X._Binh_Hung",Binh_Chanh,3.5,42500
Quan_Oc_165,Bistro,Vietnamese,"1908_Vinh_Loc,_Xa_Vinh_Loc_B",Binh_Chanh,4,70000
Oc_Trang,Bistro,Vietnamese,"C14/24_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.45,70000
Comeat_-_Com_Van_Phong_-_Shop_Online,Restaurant,Vietnamese,"11_Duong_So_4A,_Xa_Binh_Hung",Binh_Chanh,3.45,40000
Bun_Bo_&_Bun_Moc_Bon_Rom,Bistro,Vietnamese,"299_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.95,70000
Phuong_Vy_-_Bun_Dau_Mam_Tom_&_Chan_Ga_Sa_Tac,Restaurant,Vietnamese,"Huong_Lo_11,_Xa_Hung_Long",Binh_Chanh,3.15,80000
Pho_Thao_-_Pham_Hung,Bistro,Vietnamese,"6_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,5,81000
Panda_Bento_-_Com_Van_Phong_-_Shop_Online,Restaurant,Japanese,"C1/30_A1_Pham_Hung,_Xa_Binh_Chanh",Binh_Chanh,3.4,48500
Funny_Beef_-_Spaghetti_&_Beefsteak_-_Trung_Son,Bistro,Vietnamese,"120_Duong_So_9A,_KDC_Trung_Son,_Ap_4B,_X._Binh_Hung",Binh_Chanh,3.9,174500
Lien_Huong_-_Ga_Ac_&_Oc_Heo_Tiem_Thuoc_Bac_-_Quoc_Lo_50,Bistro,Vietnamese,B17/15_Quoc_Lo_50,Binh_Chanh,4.6,52500
Tam_Moc,Restaurant,Vietnamese,"418_Tan_Tuc,_TT._Tan_Tuc",Binh_Chanh,4.2,50000
Pho_Ga_O_Kia_-_Duong_So_9A,Bistro,Vietnamese,"97_Duong_So_9A,_KDC_Trung_Son,_P._Binh_Hung",Binh_Chanh,3.15,55000
BBQ_Ngoi_-_Mon_Nuong,Bistro,Vietnamese,"168_Duong_So_1,_KDC_Trung_Son",Binh_Chanh,3.25,109000
Mai_La_-_Hai_San_Tuoi_Song,Bistro,Vietnamese,"Lien_Ap_1_-_2_-_3,_Xa_Vinh_Loc_A",Binh_Chanh,3.8,184500
Domino's_Pizza_-_Nguyen_Thi_Tu,Bistro,Asian,"D1/10D_Nguyen_Thi_Tu,_Xa_Vinh_Loc_B",Binh_Chanh,3.95,124000
Lau_De_404_-_Duong_so_9,Bistro,Vietnamese,"110A_Duong_So_9A,_Khu_Dan_Cu_Trung_Son,_P._Binh_Hung",Binh_Chanh,3.3,135000
Quan_Rau_Rung_Trung_Son_-_Banh_Xeo,Bistro,Vietnamese,"13_Duong_So_8,_Khu_Dan_Cu_Trung_Son",Binh_Chanh,3.35,55000
Quan_Chi_Dau_-_Duong_So_8,Bistro,Vietnamese,"113_Duong_So_8,_KDC_Trung_Son",Binh_Chanh,3.95,325000
Hu_Tieu_Nam_Vang_Nhan_Quan_-_Quoc_Lo_50,Bistro,Vietnamese,"A23/9_Quoc_Lo_50,_X._Binh_Hung",Binh_Chanh,3.25,61000
McDonald’s_Satra_Pham_Hung,Restaurant,Asian,"Tang_Tret,_TTTM_Satra_Pham_Hung,_C6/27_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.5,125000
Ok_3_Con_De_-_Lau_De_Chinh_Hieu_-_Pham_Hung,Bistro,Vietnamese,C3/9_Pham_Hung,Binh_Chanh,3,100000
Kim_Son_Quan,Restaurant,Vietnamese,"C3/13_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4.25,190000
Xien_Khe_Quan_-_Duong_So_9A,Bistro,Vietnamese,199_Duong_So_9A,Binh_Chanh,3.35,125000
Sao_Bien_-_Bo_To_Xuan_Dao,Bistro,Vietnamese,"2_Duong_So_9A,_P._Binh_Hung",Binh_Chanh,3.45,175000
Cari_&_Lau_Tieu,Restaurant,Vietnamese,"9/4_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4.25,75000
Ngoc_-_Quan_An_Binh_Dan,Bistro,Vietnamese,"9_Duong_So_8,_P._Binh_Hung",Binh_Chanh,3.9,150000
Pho_Hoang_1_-_Pham_Hung,Bistro,Vietnamese,"C7/1_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.2,80000
Moc_Quan_-_Nuong_Ngoi,Bistro,Vietnamese,"C19/11A_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.75,175000
Vit_Quay_Hung_Trang,Bistro,Vietnamese,Quoc_Lo_50,Binh_Chanh,4.3,125000
Phuong_Quang_Nam_-_Goi_Ga_&_Vit,Bistro,Vietnamese,"B11/12_Ap_2,_Vo_Van_Van",Binh_Chanh,3.4,155000
Bangkok_Kitchen_-_Khu_Dan_Cu_Gia_Hoa,Bistro,Thailand,"E4B/11_Khu_Dan_Cu_Gia_Hoa,_Xa_Phong_Phu",Binh_Chanh,4,125000
Funny_Beer_Food,Bistro,Vietnamese,1/27_Dinh_Duc_Thien,Binh_Chanh,4.3,125000
Kho_Ga_La_Chanh_-_Pham_Hung,Restaurant,Vietnamese,"C8/13B2_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.65,100000
Bo_To_Tay_Ninh_Nam_Sanh_-_Quoc_Lo_1A,Bistro,Vietnamese,"13/11_Quoc_Lo_1A,_Xa_Tan_Quy_Tay",Binh_Chanh,4.3,125000
Vo_Phuc_Trung_Nghia_-_Shop_Online,Restaurant,Vietnamese,"E3/5_Thoi_Hoa,_Xa_Vinh_Loc_A",Binh_Chanh,3.9,225000
Young_Buffet_BBQ_&_Beer,Restaurant,Vietnamese,"C8/1C_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.9,125000
Chan_Ga_Sa_Tac_Xi_Trum_-_Quoc_Lo_50,Restaurant,Vietnamese,"A13/399S_Quoc_Lo_50,_Xa_Phong_Phu",Binh_Chanh,3.9,75000
Binh_Dien_Quan_-_Nha_Hang_San_Vuon,Restaurant,Vietnamese,"E8/32_Nguyen_Huu_Tri,_KP._5,_Thi_Tran_Tan_Tuc",Binh_Chanh,2.9,150000
An_Vat_Be_Ngoc,Restaurant,Vietnamese,"C3/32_Ap_3,_P._Vinh_Loc_B",Binh_Chanh,2.9,125000
Teemo_BBQ,Bistro,Vietnamese,Quoc_Lo_50,Binh_Chanh,3.95,125000
Lan_-_Banh_Trai_Cay_Dau_Xanh,Bakery,Vietnamese,"C2/33FX_Pham_Hung,_X._Binh_Hung_(Gan_Mieu_Nam_Me_Ngu_Hanh)",Binh_Chanh,3.95,175000
Ga_Ta_Mien_Trung_-_Vo_Van_Van,Bistro,Vietnamese,"D10/25_Vo_Van_Van,_Ap_4,_To_10,_X._Vinh_Loc_B",Binh_Chanh,3.15,135000
Nuoc_Ep_Lanh_Yes!_-_Shop_Online,Restaurant,Vietnamese,"A1_Chung_Cu_The_Mansion,_Nguyen_Van_Linh",Binh_Chanh,4,58500
Hai_Lam_Quan_-_Quan_Gia_Dinh,Bistro,Vietnamese,"279_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.4,155000
Me_Tieu_Bao_-_Chan_Ga_Rut_Xuong_-_Shop_Online,Restaurant,Vietnamese,"Cong_Mp4_Mizuki_Park,_Xa_Binh_Hung",Binh_Chanh,4,77500
Banh_Bong_Lan_Trung_Muoi_336,Bakery,Vietnamese,"C11/6_Pham_Hung,_Xa_Binh_Hung_(Dau_Duong_Pham_Hung_-_Nguyen_Van_Linh)",Binh_Chanh,3.9,80000
Chan_Ga_Cay_Yuyu_-_Shop_Online,Restaurant,Chinese,"C2/12M_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.35,60000
Banh_Nha_Tui_-_Shop_Online,Restaurant,Vietnamese,"C3/23_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.45,87500
Que_Huong_Quan_-_Duong_So_10,Bistro,Vietnamese,"32_Duong_So_10,_KDC_Binh_Hung",Binh_Chanh,3.05,110000
Nha_Go_Quan_-_Am_Thuc_Viet,Restaurant,Vietnamese,"70_Duong_So_5,_KDC_Conic,_Xa_Phong_Phu",Binh_Chanh,4.75,185000
Am_Thuc_Chay_Buu_Niem,Restaurant,Vietnamese,"95_Duong_So_8,_KDC_Trung_Son,_Xa_Binh_Hung",Binh_Chanh,3.95,80000
Quan_Viet_De_-_Chuyen_Cac_Mon_De,Bistro,Vietnamese,"C6/20_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4.3,112500
Am_Thuc_Ngan_Sang_-_Quan_An_Gia_Dinh,Bistro,Vietnamese,"A11/5B_Nguyen_Cuu_Phu,_Xa_Tan_Kien",Binh_Chanh,3.9,787500
Nha_Hang_Karaoke_Cay_Su,Restaurant,Vietnamese,"C12B/13B_Ap_3B,_Xa_Vinh_Loc_B",Binh_Chanh,3.9,164000
De_Nui_3Q_-_Trung_Son,Bistro,Vietnamese,"Duong_So_9A,_Khu_Trung_Son",Binh_Chanh,3.7,150000
Hai_Quang_-_Lau_Ca_Thac_Lac,Bistro,Vietnamese,X12_Duong_So_5A,Binh_Chanh,4.15,140000
Lau_De_De_Nhat,Bistro,Vietnamese,135_Duong_So_10,Binh_Chanh,3.35,190000
Lau_De_Phong_Luu_-_Quach_Dieu,Bistro,Vietnamese,C2/5_Quach_Dieu,Binh_Chanh,3.55,140000
Starbucks_Coffee_-_Saigon_Mia,Cafe,USA,"L1-04,_Tang_1_Saigon_Mia,_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.65,115000
Banh_Trang_Sa_Te_Long_An_-_Shop_Online,Restaurant,Vietnamese,Nguyen_Van_Linh,Binh_Chanh,4.1,115000
Banh_Bong_Lan_Trung_Muoi_Pho_Mai_-_Shop_Online,Restaurant,Vietnamese,A26/14F_Binh_Hung,Binh_Chanh,3.45,105000
Buffet_Chay_Nhu_Tam,Restaurant,Vietnamese,"B17/18A_Quoc_Lo_50,_Xa_Binh_Hung",Binh_Chanh,3.7,120000
Banh_Crepe_Sau_Rieng_&_Sau_Rieng_Sach_-_Shop_Online,Restaurant,Vietnamese,"Duong_So_10,_KDC_Phong_Phu",Binh_Chanh,4.1,110000
Am_Thuc_Dat_Phuong_Nam,Restaurant,Vietnamese,"E8/9E_Nguyen_Huu_Tri,_TT._Tan_Tuc",Binh_Chanh,4.55,545000
Yen_Sao_Simon_-_Shop_Online,Restaurant,Vietnamese,"C9/7B7_Ap_4,_Xa_Binh_Hung",Binh_Chanh,4.1,2800000
Khu_Am_Thuc_Sinh_Thai_Binh_Xuyen,Restaurant,Vietnamese,C3/18_Pham_Hung,Binh_Chanh,3.65,215000
GoGi_House_-_Quan_Nuong_Han_Quoc_-_Satra_Pham_Hung,Restaurant,Korean,"Tang_1_&_2_TTTM_Satra,_C6/27_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.4,225000
Ran_Bien_7_-_Duong_So_9A,Restaurant,Vietnamese,"Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.55,300000
Thanh_Long_-_Lang_Nuong_&_Cau_Ca_Giai_Tri,Restaurant,Vietnamese,"Quoc_Lo_50,_B8/251,_Ap_2,_Xa_Phong_Phu",Binh_Chanh,3.6,215000
Mu_Ka_Tha_-_Hai_San_Tuoi_Song_&_BBQ,Bistro,Vietnamese,"C7_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4.15,200000
Takashi_Sushi,Restaurant,Japanese,"B-021_Block_B,_Khu_Ehome_S_Nam_Sai_Gon,_Xa_Binh_Hung",Binh_Chanh,4.1,300000
Lau_Bo_Chu_Tam,Bistro,Vietnamese,"E1/16A_Quoc_Lo_50,_Xa_Phong_Phu",Binh_Chanh,5,150000
Vuon_Xoai_-_Mon_An_Dong_Que,Bistro,Vietnamese,"A35/11B_Dai_Lo_Nguyen_Van_Linh,_Xa_Binh_Hung",Binh_Chanh,3.7,300000
Pizza_Hut_-_Saigon_Mia,Restaurant,USA,"Khu_Can_Ho_Cao_Cap_Saigon_Mia,_Duong_So_9A,_Xa_Binh_Hung",Binh_Chanh,3.8,150000
Lau_De_Hai_Tiem,Bistro,Vietnamese,B11/2A_Doan_Nguyen_Tuan,Binh_Chanh,3.35,200000
Ca_Nuong_Mac_Khen_Tay_Bac,Restaurant,Vietnamese,Duong_C7C,Binh_Chanh,3.2,120000
Quan_89_-_Lau_&_Cac_Mon_Nhau_Binh_Dan,Bistro,Vietnamese,B13/5E_Tran_Dai_Nghia,Binh_Chanh,4.1,110000
Bo_To_Cu_Chi_-_Trung_Son,Bistro,Vietnamese,29_-_31_KDC_Trung_Son,Binh_Chanh,3.8,160000
Dac_San_Lang_Son_-_Ga_Nuong_&_Vit_Nuong_La_Mac_Mat,Bistro,Vietnamese,"C4/19_Pham_Hung,_P._Binh_Hung",Binh_Chanh,2.9,200000
Am_Thuc_Minh_Thu_-_Hai_San_&_De,Bistro,Vietnamese,A29/27A1_Quoc_Lo_50,Binh_Chanh,2.9,300000
Lau_Bo_Ly_Koi_3,Bistro,Vietnamese,"C8/24_Vo_Van_Van,_Ap_3,_Xa_Vinh_Loc_B",Binh_Chanh,3.15,200000
Quan_Cay_Bang_-_Quan_An_Gia_Dinh,Bistro,Vietnamese,"Ap_4,_Xa_Da_Phuoc",Binh_Chanh,3.15,200000
Dookki_Viet_Nam_-_Lau_&_Buffet_Tokpokki_-_Satra_Pham_Hung,Restaurant,Korean,"Tang_3_TTTM_Satra,_C6/27_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4.05,144500
A_Ty_-_Ga_Nuong_Muoi_Ot,Restaurant,Vietnamese,"C3/9_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,3.9,140000
Quan_Lau_De_Phu_Quy,Bistro,Vietnamese,47_Duong_So_4,Binh_Chanh,3,240000
Minh_Chau_-_Ga_Ta_Nuong_Lu,Restaurant,Vietnamese,"1/2A_Pham_Hung,_P._4",Binh_Chanh,3.9,225000
Sup_Bao_Ngu_Ong_Xa_-_KDC_Phong_Phu_4,Restaurant,Vietnamese,"24_Duong_So_15D,_KDC_Phong_Phu_4,_Xa_Phong_Phu",Binh_Chanh,3.95,274000
SaLa_-_Coffee_&_Tra_Sua_-_Duong_T4,Cafe,Vietnamese,"E2/56F_An_Phu_Tay,_X._Hung_Long",Binh_Chanh,3.7,450000
Cha_Bong_Viet_-_Shop_Online,Restaurant,Vietnamese,"D8/50_Nu_Dan_Cong,_Xa_Vinh_Loc_A",Binh_Chanh,3.15,300000
"Ca_Kho,_Tom_Kho_&_Banh_Phong_Tom_-_Dac_San_Bac_Lieu_-_Shop_Online",Restaurant,Vietnamese,"C44_Pham_Hung,_Xa_Binh_Hung",Binh_Chanh,4,900000
